CDM_TBL,answer_code,concept_code,src_vocab_code,vocabulary_id,target_concept_id
OBS_GEN,29009960302,,LC,,0
OBS_GEN,39017001001,,LC,,0
OBS_GEN,48039660301,,LC,,0
OBS_GEN,80310044072,,LC,,0
OBS_GEN,120110606062,,LC,,0
OBS_GEN,170318401002,,LC,,0
OBS_GEN,17043841204,,LC,,0
OBS_GEN,170438413181,,LC,,0
OBS_GEN,170679542003,,LC,,0
OBS_GEN,19023070400,,LC,,0
OBS_GEN,191690010002,,LC,,0
OBS_GEN,191930018012,,LC,,0
OBS_GEN,200910532032,,LC,,0
OBS_GEN,270370606033,,LC,,0
OBS_GEN,27123040601,,LC,,0
OBS_GEN,360790113001,,LC,,0
OBS_GEN,55025001502,,LC,,0
OBS_GEN,550250115042,,LC,,0
OBS_GEN,55101001701,,LC,,0
OBS_GEN,120850006062,,LC,,0
OBS_GEN,170311203006,,LC,,0
OBS_GEN,170317203003,,LC,,0
OBS_GEN,170978609063,,LC,,0
OBS_GEN,171259563001,,LC,,0
OBS_GEN,19037070300,,LC,,0
OBS_GEN,190999800001,,LC,,0
OBS_GEN,191550316012,,LC,,0
OBS_GEN,191630104022,,LC,,0
OBS_GEN,191839603002,,LC,,0
OBS_GEN,200910512001,,LC,,0
OBS_GEN,200910518061,,LC,,0
OBS_GEN,20091053414,,LC,,0
OBS_GEN,201610010027,,LC,,0
OBS_GEN,201730065003,,LC,,0
OBS_GEN,260650055022,,LC,,0
OBS_GEN,29095014206,,LC,,0
OBS_GEN,311530106252,,LC,,0
OBS_GEN,340190108012,,LC,,0
OBS_GEN,371190019221,,LC,,0
OBS_GEN,42101036902,,LC,,0
OBS_GEN,47029920100,,LC,,0
OBS_GEN,482013413041,,LC,,0
OBS_GEN,530610420011,,LC,,0
OBS_GEN,55105003101,,LC,,0
OBS_GEN,01125010206,,LC,,0
OBS_GEN,080410049024,,LC,,0
OBS_GEN,12087971900,,LC,,0
OBS_GEN,121030273181,,LC,,0
OBS_GEN,170010004002,,LC,,0
OBS_GEN,170310810005,,LC,,0
OBS_GEN,17031803015,,LC,,0
OBS_GEN,17043840103,,LC,,0
OBS_GEN,170999617011,,LC,,0
OBS_GEN,172030305013,,LC,,0
OBS_GEN,240317001051,,LC,,0
OBS_GEN,260992239012,,LC,,0
OBS_GEN,27123040504,,LC,,0
OBS_GEN,290470213031,,LC,,0
